country,child_mort,exports,health,imports,income,inflation,life_expec,total_fer,gdpp
Turkmenistan,0.5930678846436193,1.2835013713721766,-1.5969058620784327,-0.11165434114302777,0.06808060191523861,-0.5180717371254852,-0.3013280170978464,-0.08009474047615131,-0.07418383299540784
Uganda,1.0647941369236422,-0.8909263584658351,0.7957628227238954,-0.7759926369340729,-1.4517027704416443,0.26618291581265713,-1.5501516884979696,2.11383236544913,-1.4187441270486023
Ukraine,-0.6557652990240205,0.21097958570883302,0.32163953495200553,0.16410872503438728,-0.12742153945077014,0.5310698914733084,-0.020061424440161176,-0.9986365107280011,-0.3431780256584523
United Arab Emirates,-0.7327311612381294,1.3349236487669947,-1.170562440516113,0.6863872594613096,1.4999842224599416,0.4459276492966705,0.6662290616445901,-0.7144833012256302,1.3070672880576966
United Kingdom,-0.8171453326987651,-0.483221159121208,1.027311405124121,-0.6840716148749346,1.1214505167149234,-0.588077580692943,1.0937542824842712,-0.6814422303532617,1.3777431070591426
United States,-0.7650071679730784,-1.0635582897198665,4.063170596593741,-1.3108058561872413,1.3748242497587682,-0.6211884526505245,0.9137436631833533,-0.6748340161787879,1.5239202645579761
Uruguay,-0.683075766261285,-0.5530085355856036,0.5531881173522308,-0.9096959417473651,0.5102227497353079,-0.27210525972630906,0.6549783979382833,-0.5757108035616817,0.5853587532925414
Uzbekistan,-0.045003940808832923,-0.35466546563416335,-0.38035696089629667,-0.7801708652094883,-0.6262951086384739,0.8243376145261723,-0.20007204374108067,-0.4038972350253647,-0.8559413624328722
Vanuatu,-0.22128059297663094,0.19261448663925523,-0.5861779230298302,0.2309603774410334,-0.9219398311601321,-0.4887449648201988,-0.85261053870691,0.36265560921358914,-0.3431780256584523
Venezuela,-0.5216957325865402,-0.4722020996794613,-0.7111406500394755,-1.2355977472297646,0.4811128204128541,3.6056508589630103,0.5424717608752092,-0.31799045075720583,0.6697521940930586
Vietnam,-0.3677640081583222,1.1255615193738076,-0.0017934055435472706,1.3799731531802626,-0.5796047151513086,0.4080866527737203,0.28370649563013756,-0.6616175878298404,-0.8907663385688203
Yemen,0.45155000895961234,-0.4171068024707279,-0.6119055432965219,-0.5336553969599811,-0.5814218650166396,1.4960153028085381,-0.34633067192307665,1.1358166676270165,-0.8907663385688203
Zambia,1.1169323016493289,-0.15999541549663865,-0.35095396630579184,-0.6798933865995194,-0.8355195701154642,0.5878313862577337,-2.090183546400725,1.6182163023635998,-0.8182420381458515
